id,name,address,city,state,zip,county,phone,email,website,pastor,masses,lat,lng,ParishName,Year,Rite,MailAddress,MailCity,MailZip,ChurchAddress,ChurchCity,ChurchZip,County2,ParishPhone,ParishEmail,ParishWeb,Pastor3,ParochialVicar,BusMgr,Deacon,DRE,MinisterService,CRE,ParCouncilPres,PastoralAssoc,YouthMin,MusicMin,Other,Masses4,Convent,ConventAddress,ConventZip,ConventPhone,ConfessionTimes,Latitude,Longitude
232,Church of the Transfiguration - West Milton,972 S. Miami St.,West Milton,Ohio,45383-1212,Miami,(937) 698-4520 ,office@tchurch.org,http://www.transfigurationcatholicchurch.org,Rev. Eric Bowman,"Sat. 5 p.m.; Sun. 7:30, 10:30 a.m.; Holyday 7 eve; 7 p.m.; Mon.-Wed.-Thurs.-Fri., 8:15 a.m.; Tues., 12 noon.",39.94934,-84.321551,Church of the Transfiguration - West Milton,1950,,,,,972 S. Miami St.,West Milton,45383-1212,Miami,(937) 698-4520 Fax: (937) 698-4500,office@tchurch.org,http://www.transfigurationcatholicchurch.org,Rev. Eric Bowman,Rev. Michael Samala,,,Virginia Daum,,,,,,Al Kertesz,,"Sat. 5 p.m.; Sun. 7:30, 10:30 a.m.; Holyday 7 eve; 7 p.m.; Mon.-Wed.-Thurs.-Fri., 8:15 a.m.; Tues., 12 noon.",,,,,Sat. 3:30 - 4:30 p.m.; Thurs. 6:00 - 6:45 p.m.,39.94934,-84.321551
233,St. Veronica - Mt. Carmel,4473 Mt. Carmel-Tobasco Rd.,Cincinnati,Ohio,45244-2225,Clermont,(513) 528-1622,office@stveronica.org,http://www.Stveronica.org,Rev. P. Del Staigers,"Sat. 4 p.m.; Sun. 8, 9:30 11:30 a.m.; Holyday consult bulletin",39.101684,-84.2996144,St. Veronica - Mt. Carmel,1949,,,,,4473 Mt. Carmel-Tobasco Rd.,Cincinnati,45244-2225,Clermont,"(513) 528-1622, Fax: (513) 528-0714",office@stveronica.org,http://www.Stveronica.org,Rev. P. Del Staigers,Rev. David Doseck,Mary Beth Dawson,Dan Murphy,,,,,Bill Frantz,Coordinator of Children&#39;s Faith Formation: Theresa Kearney,Director of Parish Music: Paul Bresciani,RCIA Coordinator: Emily Besl; Parish Administrative Assistant: Diane Wilson,"Sat. 4 p.m.; Sun. 8, 9:30 11:30 a.m.; Holyday consult bulletin",,,,,Sat. 2:30-3:30 p.m. or by appointment,39.101684,-84.2996144
234,St. Vincent de Paul - Cincinnati,4026 River Rd.,Cincinnati,Ohio,45204,Hamilton,(513) 451-5714 ,svdpcin@hotmail.com,,Rev. Donald R. Rettig,"Sat. 3, 4:30 p.m.; Sun. 9 a.m., 11 a.m.; Holyday (as announced)",39.076929,-84.609163,St. Vincent de Paul - Cincinnati,1861,,,,,4026 River Rd.,Cincinnati,45204,Hamilton,(513) 451-5714 Fax: (513) 451-3830,svdpcin@hotmail.com,,Rev. Donald R. Rettig,,,,,,,,,,,,"Sat. 3, 4:30 p.m.; Sun. 9 a.m., 11 a.m.; Holyday (as announced)",,,,,,39.076929,-84.609163
235,St. Vincent Ferrer - Kenwood,7754 Montgomery Rd.,Cincinnati,Ohio,45236-4202,Hamilton,(513) 791-9030,eileenf@svfchurch.org,http://www.svfchurch.org,Rev. J. Dennis Jaspers,"Sat. 5 p.m.; Sun. 9, 11 a.m.",39.194996,-84.383643,St. Vincent Ferrer - Kenwood,1946,,,,,7754 Montgomery Rd.,Cincinnati,45236-4202,Hamilton,"(513) 791-9030, Fax: (513) 686-1132",eileenf@svfchurch.org,http://www.svfchurch.org,Rev. J. Dennis Jaspers,Rev. Jerome Bishop,Kathy Abele,,,,,,Brian Caperton,,Jim McCormick,,"Sat. 5 p.m.; Sun. 9, 11 a.m.",,,,,Sat. 3:30,39.194996,-84.383643
236,Visitation - Eaton,407 E. Main St.,Eaton,Ohio,45320-1895,Preble,(937) 456-3380,church@visitationstjohn.com,,"Rev. Matthew Amoako-Attah, C.S.Sp.",Sat. 5 p.m.; Sun. 11 a.m.; Holyday 8 p.m.,39.743532,-84.631357,Visitation - Eaton,1853,,,,,407 E. Main St.,Eaton,45320-1895,Preble,(937) 456-3380,church@visitationstjohn.com,,"Rev. Matthew Amoako-Attah, C.S.Sp.",,,,Sharon Stump,,,,,,,,Sat. 5 p.m.; Sun. 11 a.m.; Holyday 8 p.m.,,,,,,39.743532,-84.631357
237,St. Vivian - Cincinnati,7600 Winton Rd.,Cincinnati,Ohio,45224-1335,Hamilton,(513) 728-4331,rectory@stvivian.org; bulletin@stvivian.org,http://www.stvivian.org,Rev. Gerard Hiland,Thurs. & Fri. 8 a.m.; Sat. 4:30 p.m.; Sun. 9:30 a.m.; Holy days - see website: www.stvivian.org,39.211356,-84.517799,St. Vivian - Cincinnati,1943,,,,,7600 Winton Rd.,Cincinnati,45224-1335,Hamilton,"(513) 728-4331, Fax: (513) 728-4335",rectory@stvivian.org; bulletin@stvivian.org,http://www.stvivian.org,Rev. Gerard Hiland,,Mrs. Kathleen Rothschild (513) 728-4331,Deacon Larry Maag (513) 728-4331; Deacon Conrad Kolis,,,"Associate of Religious Education: Mrs. Julie Zinser, (513) 728-4339",Mrs. Amy Hagedorn,,,Director of Music: Ms. Julie Borgerding (513) 728-4338,,Thurs. & Fri. 8 a.m.; Sat. 4:30 p.m.; Sun. 9:30 a.m.; Holy days - see website: www.stvivian.org,,,,,Sat. 3:30-4 p.m.,39.211356,-84.517799
238,St. Wendelin - St. Wendelin,2980 Ft. Recovery-Minster Rd.,St. Wendelin,Ohio,45883,Mercer,419-678-4118,tomhemm@hotmail.com,http://www.sthenrycluster.com,"Rev. William O&#39;Donnell, CPPS",Sun. 8:00 a.m.; Fri. 7:30 a.m.,40.4084826,-84.6269824,St. Wendelin - St. Wendelin,1856,,PO Box 350 (St. Henry Cluster Offices),Ft. Recovery,45883,2980 Ft. Recovery-Minster Rd.,St. Wendelin,45883,Mercer,419-678-4118,tomhemm@hotmail.com,http://www.sthenrycluster.com,"Rev. William O&#39;Donnell, CPPS","Rev. James Smith, C.PP.S.",Sue Nietfeld 419-678-4118,"Deacon James Smith, C.PP.S., Deacon Randy Balster",,,,Nick Koesters,,,Director: Karen Post,,Sun. 8:00 a.m.; Fri. 7:30 a.m.,,,,,"Weekdays after the 7:30 a.m. Masses in St. Henry Cluster parishes; Thurs. before First Friday, 3 p.m. at St. Henry Church, St. Henry; Sat. 4:15 p.m. at St. Henry.",40.4084826,-84.6269824
239,St. William - Cincinnati,4108 W. 8th St.,Cincinnati,Ohio,45205-2098,Hamilton,(513) 921-0247,info@saintwilliam.com,http://www.saintwilliam.com,Rev. Michael Bidwell,"Sat. 3:30 p.m.; Sun. 9, 11 a.m.,",39.107433,-84.5860552,St. William - Cincinnati,1909,,,,,4108 W. 8th St.,Cincinnati,45205-2098,Hamilton,"(513) 921-0247, Fax: (513) 921-2810",info@saintwilliam.com,http://www.saintwilliam.com,Rev. Michael Bidwell,,Frank Kane,"George Bruce, Tom Faeth",,,,,,,David Allen,,"Sat. 3:30 p.m.; Sun. 9, 11 a.m.,",,,,,Sat. 2:30 pm.,39.107433,-84.5860552
240,St. Angela Merici - Fayetteville,130 Stone Alley,Fayetteville,Ohio,45118,Brown,(513) 875-5020,stangelamericiparish@cinci.rr.com,,Rev. Henry Albietz,"Monday 8:30 a.m.; Tuesday 7:00 p.m. (St. Patrick Chapel, 130 Stone Alley, Fayettevile); Saturday at 5 p.m.; Sunday at 7:30 and 11 a.m. (St. Patrick Chapel, 130 Stone Alley, Fayettevile)",39.1859123,-83.9344854,St. Angela Merici - Fayetteville,2003,,P.O. Box 279,Cincinnati,45118,130 Stone Alley,Fayetteville,45118,Brown,"(513) 875-5020, Fax: (513) 875-5022",stangelamericiparish@cinci.rr.com,,Rev. Henry Albietz,,Judy Iles,,,,,,,,,,"Monday 8:30 a.m.; Tuesday 7:00 p.m. (St. Patrick Chapel, 130 Stone Alley, Fayettevile); Saturday at 5 p.m.; Sunday at 7:30 and 11 a.m. (St. Patrick Chapel, 130 Stone Alley, Fayettevile)",,,,,Sat. 4-4:30 p.m. in St. Patrick Chapel or by appointment,39.1859123,-83.9344854
241,St. Benedict the Moor - Dayton,519 Liscom Avenue,Dayton,Ohio,45417,Montgomery,(937) 268-6697 (937) 268-2747 ,sajares@yahoo.com,http://www.unitedinhope.org,"Rev. Matthew Amoaka-Attah, C.S.Sp;","Traditional Mass: Saturday, 4:30 p.m.; Gospel Choir Mass: Sunday, 10 a.m.; Ghanaian Mass: Every first Sunday of the month at 3 p.m.",39.73691,-84.269967,St. Benedict the Moor - Dayton,2005,,P.O. Box 17219,Dayton,45417,519 Liscom Avenue,Dayton,45417,Montgomery,(937) 268-6697; (937) 268-2747 FAX: (937,sajares@yahoo.com,http://www.unitedinhope.org,"Rev. Matthew Amoaka-Attah, C.S.Sp;","Rev. Joshua Otusafo, CSSP",,Jacob Jemigan,,,Robert Odon,Emmett Orr,,"Maxine Brooks, Rev. Joshua Otusafo, CSSP",,,"Traditional Mass: Saturday, 4:30 p.m.; Gospel Choir Mass: Sunday, 10 a.m.; Ghanaian Mass: Every first Sunday of the month at 3 p.m.",,,,,,39.73691,-84.269967
250,St. Ignatius of Antioch Maronite Catholic Church - Dayton,5915 Springboro Pike,Dayton,Ohio,45449,Montgomery,(937) 428-0372,stignatiusofantioch@outlook.com,http://stignatiusmaronitecatholicchurch.org,Monsignor Ignace Sadek,Sun. 10 a.m. (English); 12 noon (Arabic),39.669734,-84.223844,St. Ignatius of Antioch Maronite Catholic Church - Dayton,1993,Maronite,5915 Springboro Pike,Dayton,45449,5915 Springboro Pike,Dayton,45449,Montgomery,"(937) 428-0372, Fax: (937) 428-0371",stignatiusofantioch@outlook.com,http://stignatiusmaronitecatholicchurch.org,Monsignor Ignace Sadek,,,,"Mr. and Mrs. William Thomas, John Condit",,,,,Laura Thomas,"Theresa Armstrong, George Daould",,Sun. 10 a.m. (English); 12 noon (Arabic),,,,,,39.669734,-84.223844
252,St. Leonard Faith Community,8100 Clyo Road,Centerville,Ohio,45458,Montgomery,937-435-3626,,http://stleonardfaithcommunity.org,Fr. Larry Mick - Chaplain/Moderator; David Weickert - Pastoral Administrator,10:30 a.m. Sunday,39.6282085,-84.1393667,St. Leonard Faith Community,1989,Roman,8100 Clyo Road,Centerville,45458,8100 Clyo Road,Centerville,45458,Montgomery,937-435-3626,,http://stleonardfaithcommunity.org,Fr. Larry Mick - Chaplain/Moderator; David Weickert - Pastoral Administrator,,,,Donna Leddy,,,"Maureen Josenhaus, Council Head",,Donna Leddy,Sherri Masline - Music Director,Tracie Laughlin - Office Manager,10:30 a.m. Sunday,,,,,,39.6282085,-84.1393667
253,Our Lady of the Holy Spirit Center,5440 Moeller Ave,Cincinnati,Ohio,45212,,(513) 351-9800,,http://www.olhsc.org,,Mon.-Fri. 8:30am & 7:15pm; 1st Sat. 9:30am,39.17274185,-84.4472909,Our Lady of the Holy Spirit Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mon. & Tues. 3-4pm; 1st & 3rd Fri. 6:30-7pm,39.17274185,-84.4472909
254,The Athenaeum of Ohio,6616 Beechmont Ave.,Cincinnati,Ohio,45230,,(513) 231-2223,,https://www.athenaeum.edu/,,contact for details,39.08293901,-84.37186718,The Athenaeum of Ohio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,contact for details,39.08293901,-84.37186718
